Source Term ID	Source Term	Mapped Term Label	Mapped Term IRI	Mapped Term CURIE	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS
NCIH1563_LUNG	NCI-H1563	NCI-H1563	http://www.ebi.ac.uk/efo/EFO_0002255	EFO:0002255	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1568_LUNG	NCI-H1568	NCI-H1568	http://www.ebi.ac.uk/efo/EFO_0006660	EFO:0006660	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1573_LUNG	NCI-H1573	NCI-H1573	http://www.ebi.ac.uk/efo/EFO_0002256	EFO:0002256	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1581_LUNG	NCI-H1581	NCI-H1581	http://www.ebi.ac.uk/efo/EFO_0002257	EFO:0002257	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1618_LUNG	NCI-H1618	NCI-H1618	http://www.ebi.ac.uk/efo/EFO_0002258	EFO:0002258	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1623_LUNG	NCI-H1623	NCI-H1623	http://www.ebi.ac.uk/efo/EFO_0002259	EFO:0002259	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1648_LUNG	NCI-H1648	NCI-H1648	http://www.ebi.ac.uk/efo/EFO_0003119	EFO:0003119	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1650_LUNG	NCI-H1650	NCI-H1650	http://www.ebi.ac.uk/efo/EFO_0002260	EFO:0002260	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1651_LUNG	NCI-H1651	NCI-H1651	http://www.ebi.ac.uk/efo/EFO_0002261	EFO:0002261	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1666_LUNG	NCI-H1666	NCI-H1666	http://www.ebi.ac.uk/efo/EFO_0002262	EFO:0002262	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1693_LUNG	NCI-H1693	NCI-H1693	http://www.ebi.ac.uk/efo/EFO_0006661	EFO:0006661	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1694_LUNG	NCI-H1694	NCI-H1694	http://www.ebi.ac.uk/efo/EFO_0002263	EFO:0002263	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1703_LUNG	NCI-H1703	NCI-H1703	http://www.ebi.ac.uk/efo/EFO_0002264	EFO:0002264	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1734_LUNG	NCI-H1734	NCI-H1734	http://www.ebi.ac.uk/efo/EFO_0006662	EFO:0006662	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1781_LUNG	NCI-H1781	NCI-H1781	http://www.ebi.ac.uk/efo/EFO_0006663	EFO:0006663	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1792_LUNG	NCI-H1792	NCI-H1792	http://www.ebi.ac.uk/efo/EFO_0002266	EFO:0002266	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1793_LUNG	NCI-H1793	NCI-H1793	http://www.ebi.ac.uk/efo/EFO_0002267	EFO:0002267	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1838_LUNG	NCI-H1838	NCI-H1838	http://www.ebi.ac.uk/efo/EFO_0002268	EFO:0002268	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1869_LUNG	NCI-H1869	NCI-H1869	http://www.ebi.ac.uk/efo/EFO_0006664	EFO:0006664	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1915_LUNG	NCI-H1915	NCI-H1915	http://www.ebi.ac.uk/efo/EFO_0006666	EFO:0006666	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1930_LUNG	NCI-H1930	NCI-H1930	http://www.ebi.ac.uk/efo/EFO_0002270	EFO:0002270	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1944_LUNG	NCI-H1944	NCI-H1944	http://www.ebi.ac.uk/efo/EFO_0006667	EFO:0006667	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH196_LUNG	NCI-H196	NCI-H196	http://www.ebi.ac.uk/efo/EFO_0006668	EFO:0006668	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH1975_LUNG	NCI-H1975	NCI-H1975	http://www.ebi.ac.uk/efo/EFO_0002271	EFO:0002271	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2009_LUNG	NCI-H2009	NCI-H2009	http://www.ebi.ac.uk/efo/EFO_0002273	EFO:0002273	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2023_LUNG	NCI-H2023	NCI-H2023	http://www.ebi.ac.uk/efo/EFO_0006669	EFO:0006669	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2030_LUNG	NCI-H2030	NCI-H2030	http://www.ebi.ac.uk/efo/EFO_0002274	EFO:0002274	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2052_PLEURA	NCI-H2052	NCI-H2052	http://www.ebi.ac.uk/efo/EFO_0002275	EFO:0002275	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2073_LUNG	NCI-H2073	NCI-H2073	http://www.ebi.ac.uk/efo/EFO_0006670	EFO:0006670	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2081_LUNG	NCI-H2081	NCI-H2081	http://www.ebi.ac.uk/efo/EFO_0002276	EFO:0002276	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2087_LUNG	NCI-H2087	NCI-H2087	http://www.ebi.ac.uk/efo/EFO_0002277	EFO:0002277	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH209_LUNG	NCI-H209	NCI-H209	http://www.ebi.ac.uk/efo/EFO_0006671	EFO:0006671	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2106_LUNG	NCI-H2106	NCI-H2106	http://www.ebi.ac.uk/efo/EFO_0006672	EFO:0006672	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2107	NCIH2107	NCI-H2107	http://www.ebi.ac.uk/efo/EFO_0002278	EFO:0002278	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2110_LUNG	NCI-H2110	NCI-H2110	http://www.ebi.ac.uk/efo/EFO_0006673	EFO:0006673	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2122_LUNG	NCI-H2122	NCI-H2122	http://www.ebi.ac.uk/efo/EFO_0002279	EFO:0002279	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2126_LUNG	NCI-H2126	NCI-H2126	http://www.ebi.ac.uk/efo/EFO_0002280	EFO:0002280	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2170_LUNG	NCI-H2170	NCI-H2170	http://www.ebi.ac.uk/efo/EFO_0002281	EFO:0002281	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2171_LUNG	NCI-H2171	NCI-H2171	http://www.ebi.ac.uk/efo/EFO_0002282	EFO:0002282	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2172_LUNG	NCI-H2172	NCI-H2172	http://www.ebi.ac.uk/efo/EFO_0006675	EFO:0006675	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2196_LUNG	NCI-H2196	NCI-H2196	http://www.ebi.ac.uk/efo/EFO_0006676	EFO:0006676	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2228_LUNG	NCI-H2228	NCI-H2228	http://www.ebi.ac.uk/efo/EFO_0002284	EFO:0002284	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH226_LUNG	NCI-H226	NCI-H226	http://www.ebi.ac.uk/efo/EFO_0002285	EFO:0002285	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2347_LUNG	NCI-H2347	NCI-H2347	http://www.ebi.ac.uk/efo/EFO_0002287	EFO:0002287	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH23_LUNG	NCI-H23	NCI-H23	http://www.ebi.ac.uk/efo/EFO_0002286	EFO:0002286	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2405_LUNG	NCI-H2405	NCI-H2405	http://www.ebi.ac.uk/efo/EFO_0002288	EFO:0002288	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH2452_PLEURA	NCI-H2452	NCI-H2452	http://www.ebi.ac.uk/efo/EFO_0006680	EFO:0006680	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH28_PLEURA	NCI-H28	NCI-H28	http://www.ebi.ac.uk/efo/EFO_0006686	EFO:0006686	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH292_LUNG	NCI-H292	NCI-H292	http://www.ebi.ac.uk/efo/EFO_0006690	EFO:0006690	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH322_LUNG	NCI-H322	NCI-H322T	http://www.ebi.ac.uk/efo/EFO_0006691	EFO:0006691	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH3255_LUNG	NCI-H3255	NCI-H3255	http://www.ebi.ac.uk/efo/EFO_0003123	EFO:0003123	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH358_LUNG	NCI-H358	NCI-H358	http://www.ebi.ac.uk/efo/EFO_0002291	EFO:0002291	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH441_LUNG	NCI-H441	NCI-H441	http://www.ebi.ac.uk/efo/EFO_0002292	EFO:0002292	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH446_LUNG	NCI-H446	NCI-H446	http://www.ebi.ac.uk/efo/EFO_0002293	EFO:0002293	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH460_LUNG	NCI-H460	NCI-H460	http://www.ebi.ac.uk/efo/EFO_0003044	EFO:0003044	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH508_LARGE_INTESTINE	NCI-H508	NCI-H508	http://www.ebi.ac.uk/efo/EFO_0002294	EFO:0002294	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH520_LUNG	NCI-H520	NCI-H520	http://www.ebi.ac.uk/efo/EFO_0003124	EFO:0003124	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH522_LUNG	NCI-H522	NCI-H522	http://www.ebi.ac.uk/efo/EFO_0002295	EFO:0002295	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH524_LUNG	NCI-H524	NCI-H524	http://www.ebi.ac.uk/efo/EFO_0002296	EFO:0002296	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH596_LUNG	NCI-H596	NCI-H596	http://www.ebi.ac.uk/efo/EFO_0006694	EFO:0006694	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH650_LUNG	NCI-H650	NCI-H650	http://www.ebi.ac.uk/efo/EFO_0002298	EFO:0002298	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH661_LUNG	NCI-H661	NCI-H661	http://www.ebi.ac.uk/efo/EFO_0002299	EFO:0002299	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH69_LUNG	NCI-H69	NCI-H69	http://www.ebi.ac.uk/efo/EFO_0002300	EFO:0002300	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH716_LARGE_INTESTINE	NCI-H716	NCI-H716	http://www.ebi.ac.uk/efo/EFO_0002301	EFO:0002301	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH727_LUNG	NCI-H727	NCI-H727	http://www.ebi.ac.uk/efo/EFO_0006695	EFO:0006695	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH747_LARGE_INTESTINE	NCI-H747	NCI-H747	http://www.ebi.ac.uk/efo/EFO_0002303	EFO:0002303	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH810_LUNG	NCI-H810	NCI-H810	http://www.ebi.ac.uk/efo/EFO_0002305	EFO:0002305	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH82_LUNG	NCI-H82	NCI-H82	http://www.ebi.ac.uk/efo/EFO_0002306	EFO:0002306	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH838_LUNG	NCI-H838	NCI-H838	http://www.ebi.ac.uk/efo/EFO_0002307	EFO:0002307	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH889_LUNG	NCI-H889	NCI-H889	http://www.ebi.ac.uk/efo/EFO_0006697	EFO:0006697	FALSE	FALSE	FALSE	FALSE	FALSE
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCI-H929	NCI-H929	http://www.ebi.ac.uk/efo/EFO_0001221	EFO:0001221	FALSE	FALSE	FALSE	FALSE	FALSE
NCIN87_STOMACH	NCI-N87	NCI-N87	http://www.ebi.ac.uk/efo/EFO_0002841	EFO:0002841	FALSE	FALSE	FALSE	FALSE	FALSE
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NU-DUL-1	NU-DUL-1	http://www.ebi.ac.uk/efo/EFO_0006700	EFO:0006700	FALSE	FALSE	FALSE	FALSE	FALSE
NUGC2_STOMACH	NUGC-2	NUGC-2	http://www.ebi.ac.uk/efo/EFO_0006701	EFO:0006701	FALSE	FALSE	FALSE	FALSE	FALSE
NUGC3_STOMACH	NUGC-3	NUGC-3	http://www.ebi.ac.uk/efo/EFO_0006702	EFO:0006702	FALSE	FALSE	FALSE	FALSE	FALSE
NUGC4_STOMACH	NUGC-4	NUGC-4	http://www.ebi.ac.uk/efo/EFO_0006703	EFO:0006703	FALSE	FALSE	FALSE	FALSE	FALSE
OAW28_OVARY	OAW28	OAW28	http://www.ebi.ac.uk/efo/EFO_0006704	EFO:0006704	FALSE	FALSE	FALSE	FALSE	FALSE
OAW42_OVARY	OAW42	OAW42	http://www.ebi.ac.uk/efo/EFO_0006705	EFO:0006705	FALSE	FALSE	FALSE	FALSE	FALSE
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML2	OCI-AML2	http://www.ebi.ac.uk/efo/EFO_0006706	EFO:0006706	FALSE	FALSE	FALSE	FALSE	FALSE
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML3	OCI-AML3	http://www.ebi.ac.uk/efo/EFO_0006289	EFO:0006289	FALSE	FALSE	FALSE	FALSE	FALSE
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML5	OCI-AML5	http://www.ebi.ac.uk/efo/EFO_0006707	EFO:0006707	FALSE	FALSE	FALSE	FALSE	FALSE
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY10	OCI-LY10	http://www.ebi.ac.uk/efo/EFO_0006708	EFO:0006708	FALSE	FALSE	FALSE	FALSE	FALSE
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY-19	OCI-LY19	http://www.ebi.ac.uk/efo/EFO_0006709	EFO:0006709	FALSE	FALSE	FALSE	FALSE	FALSE
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY3	OCI-LY3	http://www.ebi.ac.uk/efo/EFO_0006710	EFO:0006710	FALSE	FALSE	FALSE	FALSE	FALSE
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-M1	OCI-M1	http://www.ebi.ac.uk/efo/EFO_0006712	EFO:0006712	FALSE	FALSE	FALSE	FALSE	FALSE
OCUM1_STOMACH	OCUM-1	OCUM-1	http://www.ebi.ac.uk/efo/EFO_0006714	EFO:0006714	FALSE	FALSE	FALSE	FALSE	FALSE
OE19_OESOPHAGUS	OE19	OE19	http://www.ebi.ac.uk/efo/EFO_0002308	EFO:0002308	FALSE	FALSE	FALSE	FALSE	FALSE
OE21_OESOPHAGUS	OE21	OE21	http://www.ebi.ac.uk/efo/EFO_0002309	EFO:0002309	FALSE	FALSE	FALSE	FALSE	FALSE
OE33_OESOPHAGUS	OE33	OE33	http://www.ebi.ac.uk/efo/EFO_0002310	EFO:0002310	FALSE	FALSE	FALSE	FALSE	FALSE
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM-2	OPM-2	http://www.ebi.ac.uk/efo/EFO_0006716	EFO:0006716	FALSE	FALSE	FALSE	FALSE	FALSE
OUMS23_LARGE_INTESTINE	OUMS-23	OUMS-23	http://www.ebi.ac.uk/efo/EFO_0006717	EFO:0006717	FALSE	FALSE	FALSE	FALSE	FALSE
OV56_OVARY	OV56	OV56	http://www.ebi.ac.uk/efo/EFO_0006458	EFO:0006458	FALSE	FALSE	FALSE	FALSE	FALSE
OV7_OVARY	OV7	OV7	http://www.ebi.ac.uk/efo/EFO_0006459	EFO:0006459	FALSE	FALSE	FALSE	FALSE	FALSE
OV90_OVARY	OV-90	OV90	http://www.ebi.ac.uk/efo/EFO_0002311	EFO:0002311	FALSE	FALSE	FALSE	FALSE	FALSE
OVCA432	OVCA432	OVCA432	http://www.ebi.ac.uk/efo/EFO_0006722	EFO:0006722	FALSE	FALSE	FALSE	FALSE	FALSE
OVCAR4_OVARY	OVCAR-4	OVCAR4	http://www.ebi.ac.uk/efo/EFO_0005442	EFO:0005442	FALSE	FALSE	FALSE	FALSE	FALSE
OVCAR5_OVARY	OVCAR-5	OVCAR5	http://www.ebi.ac.uk/efo/EFO_0005443	EFO:0005443	FALSE	FALSE	FALSE	FALSE	FALSE
OVCAR8_OVARY	OVCAR-8	OVCAR8	http://www.ebi.ac.uk/efo/EFO_0005444	EFO:0005444	FALSE	FALSE	FALSE	FALSE	FALSE
OVISE_OVARY	OVISE	OVISE	http://www.ebi.ac.uk/efo/EFO_0006724	EFO:0006724	FALSE	FALSE	FALSE	FALSE	FALSE
OVKATE_OVARY	OVKATE	OVKATE	http://www.ebi.ac.uk/efo/EFO_0006725	EFO:0006725	FALSE	FALSE	FALSE	FALSE	FALSE
OVMANA_OVARY	OVMANA	OVMANA	http://www.ebi.ac.uk/efo/EFO_0006726	EFO:0006726	FALSE	FALSE	FALSE	FALSE	FALSE
OVSAHO_OVARY	OVSAHO	OVSAHO	http://www.ebi.ac.uk/efo/EFO_0006727	EFO:0006727	FALSE	FALSE	FALSE	FALSE	FALSE
OVTOKO_OVARY	OVTOKO	OVTOKO	http://www.ebi.ac.uk/efo/EFO_0006728	EFO:0006728	FALSE	FALSE	FALSE	FALSE	FALSE
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P3HR-1	P3HR1	http://www.ebi.ac.uk/efo/EFO_0002312	EFO:0002312	FALSE	FALSE	FALSE	FALSE	FALSE
PANC0203_PANCREAS	Panc 02.03	Panc 02.03	http://www.ebi.ac.uk/efo/EFO_0006466	EFO:0006466	FALSE	FALSE	FALSE	FALSE	FALSE
PANC0327_PANCREAS	Panc 03.27	Panc 03.27	http://www.ebi.ac.uk/efo/EFO_0006467	EFO:0006467	FALSE	FALSE	FALSE	FALSE	FALSE
PANC0403_PANCREAS	Panc 04.03	Panc 04.03	http://www.ebi.ac.uk/efo/EFO_0006468	EFO:0006468	FALSE	FALSE	FALSE	FALSE	FALSE
PANC0504_PANCREAS	Panc 05.04	Panc 05.04	http://www.ebi.ac.uk/efo/EFO_0006469	EFO:0006469	FALSE	FALSE	FALSE	FALSE	FALSE
PANC0813_PANCREAS	Panc 08.13	Panc 08.13	http://www.ebi.ac.uk/efo/EFO_0006470	EFO:0006470	FALSE	FALSE	FALSE	FALSE	FALSE
PANC1_PANCREAS	PANC-1	Panc1	http://www.ebi.ac.uk/efo/EFO_0002713	EFO:0002713	FALSE	FALSE	FALSE	FALSE	FALSE
PATU8902_PANCREAS	PA-TU-8902	PA-TU-8902	http://www.ebi.ac.uk/efo/EFO_0006729	EFO:0006729	FALSE	FALSE	FALSE	FALSE	FALSE
PATU8988S_PANCREAS	PA-TU-8988S	PA-TU-8988S	http://www.ebi.ac.uk/efo/EFO_0006730	EFO:0006730	FALSE	FALSE	FALSE	FALSE	FALSE
PATU8988T_PANCREAS	PA-TU-8988T	8988T	http://www.ebi.ac.uk/efo/EFO_0005713	EFO:0005713	FALSE	FALSE	FALSE	FALSE	FALSE
PC14_LUNG	PC-14	PC-14	http://www.ebi.ac.uk/efo/EFO_0002844	EFO:0002844	FALSE	FALSE	FALSE	FALSE	FALSE
PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PE/CA-PJ15	PE/CA-PJ15	http://www.ebi.ac.uk/efo/EFO_0006733	EFO:0006733	FALSE	FALSE	FALSE	FALSE	FALSE
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Pfeiffer	Pfeiffer	http://www.ebi.ac.uk/efo/EFO_0006472	EFO:0006472	FALSE	FALSE	FALSE	FALSE	FALSE
PK45H_PANCREAS	PK-45H	PK-45H	http://www.ebi.ac.uk/efo/EFO_0006734	EFO:0006734	FALSE	FALSE	FALSE	FALSE	FALSE
PK59_PANCREAS	PK-59	PK-59	http://www.ebi.ac.uk/efo/EFO_0006736	EFO:0006736	FALSE	FALSE	FALSE	FALSE	FALSE
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PL-21	PL-21	http://www.ebi.ac.uk/efo/EFO_0006473	EFO:0006473	FALSE	FALSE	FALSE	FALSE	FALSE
PL45_PANCREAS	PL45	PL45	http://www.ebi.ac.uk/efo/EFO_0006474	EFO:0006474	FALSE	FALSE	FALSE	FALSE	FALSE
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PLB-985	PLB985	http://www.ebi.ac.uk/efo/EFO_0002313	EFO:0002313	FALSE	FALSE	FALSE	FALSE	FALSE
PLCPRF5_LIVER	PLC/PRF/5	PLC/PRF/5	http://www.ebi.ac.uk/efo/EFO_0006291	EFO:0006291	FALSE	FALSE	FALSE	FALSE	FALSE
PSN1_PANCREAS	PSN1	PSN1	http://www.ebi.ac.uk/efo/EFO_0006739	EFO:0006739	FALSE	FALSE	FALSE	FALSE	FALSE
QGP1_PANCREAS	QGP-1	QGP-1	http://www.ebi.ac.uk/efo/EFO_0006741	EFO:0006741	FALSE	FALSE	FALSE	FALSE	FALSE
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Raji	Raji	http://www.ebi.ac.uk/efo/EFO_0002324	EFO:0002324	FALSE	FALSE	FALSE	FALSE	FALSE
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RCH-ACV	RCHACV	http://www.ebi.ac.uk/efo/EFO_0002314	EFO:0002314	FALSE	FALSE	FALSE	FALSE	FALSE
RCM1_LARGE_INTESTINE	RCM-1	RCM-1	http://www.ebi.ac.uk/efo/EFO_0006476	EFO:0006476	FALSE	FALSE	FALSE	FALSE	FALSE
RDES_BONE	RD-ES	RDES	http://www.ebi.ac.uk/efo/EFO_0002316	EFO:0002316	FALSE	FALSE	FALSE	FALSE	FALSE
RD_SOFT_TISSUE	RD	RD	http://www.ebi.ac.uk/efo/EFO_0002315	EFO:0002315	FALSE	FALSE	FALSE	FALSE	FALSE
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	REC-1	REC1	http://www.ebi.ac.uk/efo/EFO_0002317	EFO:0002317	FALSE	FALSE	FALSE	FALSE	FALSE
RERFGC1B_STOMACH	RERF-GC-1B	RERF-GC-1B	http://www.ebi.ac.uk/efo/EFO_0006743	EFO:0006743	FALSE	FALSE	FALSE	FALSE	FALSE
RERFLCAI_LUNG	RERF-LC-AI	RERF-LC-AI	http://www.ebi.ac.uk/efo/EFO_0002850	EFO:0002850	FALSE	FALSE	FALSE	FALSE	FALSE
RERFLCKJ_LUNG	RERF-LC-KJ	RERF-LC-KJ	http://www.ebi.ac.uk/efo/EFO_0002851	EFO:0002851	FALSE	FALSE	FALSE	FALSE	FALSE
RERFLCMS_LUNG	RERF-LC-MS	RERF-LC-MS	http://www.ebi.ac.uk/efo/EFO_0002852	EFO:0002852	FALSE	FALSE	FALSE	FALSE	FALSE
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RI-1	RI-1	http://www.ebi.ac.uk/efo/EFO_0006477	EFO:0006477	FALSE	FALSE	FALSE	FALSE	FALSE
RKN_SOFT_TISSUE	RKN	RKN	http://www.ebi.ac.uk/efo/EFO_0006745	EFO:0006745	FALSE	FALSE	FALSE	FALSE	FALSE
RKO_LARGE_INTESTINE	RKO	RKO	http://www.ebi.ac.uk/efo/EFO_0001232	EFO:0001232	FALSE	FALSE	FALSE	FALSE	FALSE
RL952_ENDOMETRIUM	RL95-2	RL952	http://www.ebi.ac.uk/efo/EFO_0002320	EFO:0002320	FALSE	FALSE	FALSE	FALSE	FALSE
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RL	RL	http://www.ebi.ac.uk/efo/EFO_0002319	EFO:0002319	FALSE	FALSE	FALSE	FALSE	FALSE
RMGI_OVARY	RMG-I	RMG-I	http://www.ebi.ac.uk/efo/EFO_0006746	EFO:0006746	FALSE	FALSE	FALSE	FALSE	FALSE
RMUGS_OVARY	RMUG-S	RMUG-S	http://www.ebi.ac.uk/efo/EFO_0006747	EFO:0006747	FALSE	FALSE	FALSE	FALSE	FALSE
RT112_URINARY_TRACT	RT-112	RT-112	http://www.ebi.ac.uk/efo/EFO_0006479	EFO:0006479	FALSE	FALSE	FALSE	FALSE	FALSE
RT4_URINARY_TRACT	RT4	RT4	http://www.ebi.ac.uk/efo/EFO_0006480	EFO:0006480	FALSE	FALSE	FALSE	FALSE	FALSE
SBC5_LUNG	SBC-5	SBC-5	http://www.ebi.ac.uk/efo/EFO_0002855	EFO:0002855	FALSE	FALSE	FALSE	FALSE	FALSE
SCABER_URINARY_TRACT	SCaBER	SCaBER	http://www.ebi.ac.uk/efo/EFO_0002325	EFO:0002325	FALSE	FALSE	FALSE	FALSE	FALSE
SCC15_UPPER_AERODIGESTIVE_TRACT	SCC-15	SCC-15	http://www.ebi.ac.uk/efo/EFO_0006482	EFO:0006482	FALSE	FALSE	FALSE	FALSE	FALSE
SCC25_UPPER_AERODIGESTIVE_TRACT	SCC-25	SCC-25	http://www.ebi.ac.uk/efo/EFO_0006483	EFO:0006483	FALSE	FALSE	FALSE	FALSE	FALSE
SCC9_UPPER_AERODIGESTIVE_TRACT	SCC-9	SCC-9	http://www.ebi.ac.uk/efo/EFO_0006485	EFO:0006485	FALSE	FALSE	FALSE	FALSE	FALSE
SCLC21H_LUNG	SCLC-21H	SCLC-21H	http://www.ebi.ac.uk/efo/EFO_0006749	EFO:0006749	FALSE	FALSE	FALSE	FALSE	FALSE
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SEM	SEM	http://www.ebi.ac.uk/efo/EFO_0002326	EFO:0002326	FALSE	FALSE	FALSE	FALSE	FALSE
SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Set-2	SET-2	http://www.ebi.ac.uk/efo/EFO_0006486	EFO:0006486	FALSE	FALSE	FALSE	FALSE	FALSE
SF126_CENTRAL_NERVOUS_SYSTEM	SF126	SF126	http://www.ebi.ac.uk/efo/EFO_0005450	EFO:0005450	FALSE	FALSE	FALSE	FALSE	FALSE
SF268_CENTRAL_NERVOUS_SYSTEM	SF268	SF268	http://www.ebi.ac.uk/efo/EFO_0005451	EFO:0005451	FALSE	FALSE	FALSE	FALSE	FALSE
SF295_CENTRAL_NERVOUS_SYSTEM	SF-295	SF295	http://www.ebi.ac.uk/efo/EFO_0005452	EFO:0005452	FALSE	FALSE	FALSE	FALSE	FALSE
SF539_CENTRAL_NERVOUS_SYSTEM	SF539	SF539	http://www.ebi.ac.uk/efo/EFO_0005453	EFO:0005453	FALSE	FALSE	FALSE	FALSE	FALSE
SH4_SKIN	SH-4	SH4	http://www.ebi.ac.uk/efo/EFO_0002327	EFO:0002327	FALSE	FALSE	FALSE	FALSE	FALSE
SHP77_LUNG	SHP-77	SHP77	http://www.ebi.ac.uk/efo/EFO_0002328	EFO:0002328	FALSE	FALSE	FALSE	FALSE	FALSE
SHSY5Y_AUTONOMIC_GANGLIA	SH-SY5Y	SH-SY5Y	http://www.ebi.ac.uk/efo/EFO_0002717	EFO:0002717	FALSE	FALSE	FALSE	FALSE	FALSE
